platform,title,url,author,description,published_at,likes,comments,collects,shares
douyin,史上最强，也是最短命的AI#ClaudeFable5 #AI#人工智能 #AI大模型#Anthropic,https://www.douyin.com/video/7651218900051093632,科技李岩,01:32 3392 史上最强，也是最短命的AI#ClaudeFable5 #AI#人工智能 #AI大模型#Anthropic @科技李岩 20小时前,2026-06-15,3392,,,
douyin,实测Claude Fable 5，是夯还是拉？ #claude #Fable5 #抖音前沿科技首发计划 #AI新星计划 #青年创作者成长计划,https://www.douyin.com/video/7649777644258479366,差评前沿部,04:33 1.4万 实测Claude Fable 5，是夯还是拉？ #claude #Fable5 #抖音前沿科技首发计划 #AI新星计划 #青年创作者成长计划 @差评前沿部 4天前,2026-06-11,1.4万,,,
douyin,fable 5 太牛啦，我用它做了个游戏 傅盛造了红警，我折腾了个帝国时代…总得时间应该不超过 1H（我参与的）剩下都是他自己干，Fable5 真是太强了，看到它的宣传视频和介绍我第一感觉就是它可以造游戏…马上就让他写了个 demo 然后调用 Codex Cli 拉生图做资产，没多久就有个雏形了…太变态了。求求 A 社让我再吸一口[苦涩][苦涩][苦涩] #claudecode #fable5 #claude #ai游戏 #codex,https://www.douyin.com/video/7650134432238249893,TextFuture,02:05 149 fable 5 太牛啦，我用它做了个游戏 傅盛造了红警，我折腾了个帝国时代…总得时间应该不超过 1H（我参与的）剩下都是他自己干，Fable5 真是太强了，看到它的宣传视频和介绍我第一感觉就是它可以造游戏…马上就让他写了个 demo 然后调用 Codex Cli 拉生图做资产，没多久就有个雏形了…太变态了。求求 A 社让我再吸一口[苦涩][苦涩][苦涩] #claudecode #fable5 #claude #ai游戏 #codex @TextFuture 3天前,2026-06-12,149,,,
douyin,为什么Fable 5下架加速了AI投资的这一逻辑 Scale-up是为了更顶尖的算力，Scale-out是为了更便宜的算力，两者其实并不冲突，但前者预期和共识更强，后者其实更需要关注可能存在的预期差 #投资 #ai #大模型 #股票 #算力,https://www.douyin.com/video/7650719326349496154,冷西西,05:38 504 为什么Fable 5下架加速了AI投资的这一逻辑 Scale-up是为了更顶尖的算力，Scale-out是为了更便宜的算力，两者其实并不冲突，但前者预期和共识更强，后者其实更需要关注可能存在的预期差 #投资 #ai #大模型 #股票 #算力 @冷西西 2天前,2026-06-13,504,,,
douyin,最强模型Fable5，全面拉闸禁用！ 【最强模型昙花一现】昨天还在用的Fable5，今天全面拉闸——发生了什么？#ai新星计划 #cluade新模型#神话模型#fable5禁令 #fable5,https://www.douyin.com/video/7650879569209134372,神烦老狗,03:41 999 最强模型Fable5，全面拉闸禁用！ 【最强模型昙花一现】昨天还在用的Fable5，今天全面拉闸——发生了什么？#ai新星计划 #cluade新模型#神话模型#fable5禁令 #fable5 @神烦老狗 1天前,2026-06-14,999,,,
douyin,"神话级 AI 问世！Claude Fable5 Mythos Claude Fable 5 & Mythos 5 双模型解禁，行业分界线已出现,迭代仅 11 天！新一代 AI 全面超越 GPT-5.5，代码能力拉开 5 倍差距,不再只是助手！AI 正式迈入职责时代，可长期接管复杂工作,一天搞定 5000 万行代码迁移，Claude 5 问世，软件行业彻底变天,能造工具还能自主执行！这代 AI 已经跳出传统大模型范畴#AI #Claude #Anthropic #Mythos #Fable #ai新星计划",https://www.douyin.com/video/7649667076600139062,拿幸·AI启示录,"合集 20:34 1.1万 神话级 AI 问世！Claude Fable5 Mythos Claude Fable 5 & Mythos 5 双模型解禁，行业分界线已出现,迭代仅 11 天！新一代 AI 全面超越 GPT-5.5，代码能力拉开 5 倍差距,不再只是助手！AI 正式迈入职责时代，可长期接管复杂工作,一天搞定 5000 万行代码迁移，Claude 5 问世，软件行业彻底变天,能造工具还能自主执行！这代 AI 已经跳出传统大模型范畴#AI #Claude #Anthropic #Mythos #Fable #ai新星计划 @拿幸·AI启示录 5天前",2026-06-10,1.1万,,,
douyin,Claude Fable 5 三天被攻破，12万核心提示词已开源到Github，还曝出大厂暗中给 AI “降智投毒” 的惊天黑料！#claude #anthropic #黑客 #AI #人工智能,https://www.douyin.com/video/7650420965867883828,莱莱说AI,03:15 368 Claude Fable 5 三天被攻破，12万核心提示词已开源到Github，还曝出大厂暗中给 AI “降智投毒” 的惊天黑料！#claude #anthropic #黑客 #AI #人工智能 @莱莱说AI 3天前,2026-06-12,368,,,
douyin,Claude Fable 5 首发实战：贵、慢、尬 Claude Fable 5首发8小时真实体验，不整虚的，全是踩坑实录。这个被传得神乎其神的神话模型安全加固版，实测下来就三个字：贵、慢、尬。 API刚上线时推理速度只有0.3 token每秒，四家云服务商都带不动。做了一个赛博盘串的完整工程项目，半小时全是400错误，活没干先烧掉18块。等了4小时终于跑完，花掉100块，结果标题写错、移动端翻车，提示词明确要求适配两端，它管了桌面就管不了移动。 社区订阅用户也炸了，各种离谱拦截。快速验证了贪吃蛇、SVG绘图和中文写作，贪吃蛇不如本地千问，小云朵SVG不如Kimi可爱，写作也就回到4.6水平，毫无惊喜。 最离谱的是定价：输入百万token 10美元、输出50美元，是Opus两倍，吃token还像喝油一样猛。月付200美元的Max用户12天后也得额外掏钱。 一句话总结：高端提升全在benchmark里，日常使用和Opus没区别，这就是Fable 5最尴尬的地方。 #claude #AI新星计划 #fable5 #大模型 #vibecoding大赏,https://www.douyin.com/video/7649703135488806153,碳基生物退役指南,07:49 777 Claude Fable 5 首发实战：贵、慢、尬 Claude Fable 5首发8小时真实体验，不整虚的，全是踩坑实录。这个被传得神乎其神的神话模型安全加固版，实测下来就三个字：贵、慢、尬。 API刚上线时推理速度只有0.3 token每秒，四家云服务商都带不动。做了一个赛博盘串的完整工程项目，半小时全是400错误，活没干先烧掉18块。等了4小时终于跑完，花掉100块，结果标题写错、移动端翻车，提示词明确要求适配两端，它管了桌面就管不了移动。 社区订阅用户也炸了，各种离谱拦截。快速验证了贪吃蛇、SVG绘图和中文写作，贪吃蛇不如本地千问，小云朵SVG不如Kimi可爱，写作也就回到4.6水平，毫无惊喜。 最离谱的是定价：输入百万token 10美元、输出50美元，是Opus两倍，吃token,2026-06-11,777,,,
douyin,Fable 5 被禁用了！ 天价模型 Code 做到一半，突然没了！Fable 5 突然提示：model isn't available。#AI#claudecode #anthropic #禁令 #vibecoding,https://www.douyin.com/video/7650795566397394222,蛙的池塘,01:37 65 Fable 5 被禁用了！ 天价模型 Code 做到一半，突然没了！Fable 5 突然提示：model isn't available。#AI#claudecode #anthropic #禁令 #vibecoding @蛙的池塘 2天前,2026-06-13,65,,,
douyin,我们无限接近“奇点时刻”！美国对 Claude Fable 5 的一纸禁令，是“AGI”的出生证明！#AGI#人工智能#Claude#Anthropic#ClaudeFable5,https://www.douyin.com/video/7651078105587151177,老郑说 AI 前瞻,04:56 535 我们无限接近“奇点时刻”！美国对 Claude Fable 5 的一纸禁令，是“AGI”的出生证明！#AGI#人工智能#Claude#Anthropic#ClaudeFable5 @老郑说 AI 前瞻 1天前,2026-06-14,535,,,
douyin,Fable5有多离谱？一句话颠覆AI文创工作流 二十分钟，几句提示词，把我们研究几个月的AI工作流完整复刻？？？ #AI #人工智能 #潮汕 #文创 #创意,https://www.douyin.com/video/7650860681927780810,冷雨椰,01:18 35 Fable5有多离谱？一句话颠覆AI文创工作流 二十分钟，几句提示词，把我们研究几个月的AI工作流完整复刻？？？ #AI #人工智能 #潮汕 #文创 #创意 @冷雨椰 1天前,2026-06-14,35,,,
douyin,claude fable5横空出世，未来已来 fable5不是终点而是起点 太恐怖了全面能力全碾压，美国紧急叫停其他地区用户继续使用#AI#fable5#claude#AI编程#程序员,https://www.douyin.com/video/7650923216189264889,哈基正,00:27 2.4万 claude fable5横空出世，未来已来 fable5不是终点而是起点 太恐怖了全面能力全碾压，美国紧急叫停其他地区用户继续使用#AI#fable5#claude#AI编程#程序员 @哈基正 1天前,2026-06-14,2.4万,,,
douyin,Claude Fable 5地表最强？9个炸裂案例欣赏。 #Claude #大模型 #aigc #agi #黑科技,https://www.douyin.com/video/7649807580885241122,赛博太白,合集 01:40 112 Claude Fable 5地表最强？9个炸裂案例欣赏。 #Claude #大模型 #aigc #agi #黑科技 @赛博太白 4天前,2026-06-11,112,,,
douyin,#AI Fable5下架了。,https://www.douyin.com/video/7651273410341630950,Muse AI,00:17 426 #AI Fable5下架了。 @Muse AI 17小时前,2026-06-15,426,,,
douyin,Fable5发布后最大的机会在模型评测和Agent设计 Fable 5这样的超强模型发布，当然让人兴奋。但我觉得更值得关注的问题是：是不是所有场景都需要最强、最贵的模型？其实未必。很多真实业务场景里，关键不是盲目追求最强模型，而是判断什么任务该用什么模型、用多大成本解决多大问题，以及如何通过Agent设计，把不同模型组合成更高效的工作流。所以，超强模型的出现，反而会催生一个更大的机会：模型评测和Agent设计。#Fable5 #Anthropic #AI #Mythos #模型评测,https://www.douyin.com/video/7650172104595215281,晓辉博士,05:08 2558 Fable5发布后最大的机会在模型评测和Agent设计 Fable 5这样的超强模型发布，当然让人兴奋。但我觉得更值得关注的问题是：是不是所有场景都需要最强、最贵的模型？其实未必。很多真实业务场景里，关键不是盲目追求最强模型，而是判断什么任务该用什么模型、用多大成本解决多大问题，以及如何通过Agent设计，把不同模型组合成更高效的工作流。所以，超强模型的出现，反而会催生一个更大的机会：模型评测和Agent设计。#Fable5 #Anthropic #AI #Mythos #模型评测 @晓辉博士 3天前,2026-06-12,2558,,,
douyin,国内大模型何时追上 fable 5 #fable #AI 扮演瘦子第 36天,https://www.douyin.com/video/7650531373913437439,披萨张的远征,合集 03:30 269 国内大模型何时追上 fable 5 #fable #AI 扮演瘦子第 36天 @披萨张的远征 2天前,2026-06-13,269,,,
douyin,神话级模型fable 5已发布，强是真的强，烧是真的烧！#claude #vibecoding大赏 #ai新星计划#大模型,https://www.douyin.com/video/7650709473808729018,瑟兰迪尔,00:26 2512 神话级模型fable 5已发布，强是真的强，烧是真的烧！#claude #vibecoding大赏 #ai新星计划#大模型 @瑟兰迪尔 2天前,2026-06-13,2512,,,
douyin,claude fable5 下线已经 2 天！ claude fable5，很多人正要打算用，竟然突然间被下线！opus 4.8 还要再战！#claude #ai产品未来市场的发展趋势 #codex,https://www.douyin.com/video/7651419614123843505,ai 大玩家,00:15 5 claude fable5 下线已经 2 天！ claude fable5，很多人正要打算用，竟然突然间被下线！opus 4.8 还要再战！#claude #ai产品未来市场的发展趋势 #codex @ai 大玩家 7小时前,2026-06-15,5,,,
douyin,最强AI？Claude Fable5超详细的使用教程～ #AI百科全书 #教程 #Claude #Fable5 #AI工具,https://www.douyin.com/video/7650829314644069686,AI先生李豪,合集 06:04 164 最强AI？Claude Fable5超详细的使用教程～ #AI百科全书 #教程 #Claude #Fable5 #AI工具 @AI先生李豪 1天前,2026-06-14,164,,,
douyin,ClaudeFable5实测体验，聊聊新模型的真实感受 Claude新模型Fable5，没用过的朋友其实不用太遗憾～我真实用了几天，体验有好有坏，而且后面应该也会开放的，这几天的测试其实也够了。它主要是底层配置加了更多自动化机制，相当于把大量边界问题自动推理出来了，不过我用的时间太短，现在还没评测得太深入。 #Claude新模型 #Fable5 #Claude #AI编程 #天狼哥编程趣事 @陈天狼1234 @老刘不上班,https://www.douyin.com/video/7650759408666084715,记录晚年程序员的AI生活,02:47 231 ClaudeFable5实测体验，聊聊新模型的真实感受 Claude新模型Fable5，没用过的朋友其实不用太遗憾～我真实用了几天，体验有好有坏，而且后面应该也会开放的，这几天的测试其实也够了。它主要是底层配置加了更多自动化机制，相当于把大量边界问题自动推理出来了，不过我用的时间太短，现在还没评测得太深入。 #Claude新模型 #Fable5 #Claude #AI编程 #天狼哥编程趣事 @陈天狼1234 @老刘不上班 @记录晚年程序员的AI生活 2天前,2026-06-13,231,,,
douyin,Fable5真的能够降维打击我们的祖传BUG么 面壁BUG G002，我是你的破壁人Claude Fable5，哈哈。#Fable5 #AI挑战赛 #赛博斗蛐蛐,https://www.douyin.com/video/7649732700936391972,Token就是词元,合集 04:20 4160 Fable5真的能够降维打击我们的祖传BUG么 面壁BUG G002，我是你的破壁人Claude Fable5，哈哈。#Fable5 #AI挑战赛 #赛博斗蛐蛐 @Token就是词元 4天前,2026-06-11,4160,,,
douyin,24 小时屠榜！Claude Fable 5 强势登顶 断层式跃迁！AI 迎来神话时代，对手直接沦为上一代产品，发布24小时，神话级Claude 5光速登顶！不仅创下AI史上最大分差纪录，更将GPT-5.5直接斩落马下 ，从答题到落地执行，AI 好评投诉比提升 30.6%，告别中途翻车，AI 竞争下半场：不再比拼分数，任务完成度与可靠性成核心#AI #Claude #Fable #ai #GPT,https://www.douyin.com/video/7650131571428592896,拿幸·AI启示录,合集 09:13 813 24 小时屠榜！Claude Fable 5 强势登顶 断层式跃迁！AI 迎来神话时代，对手直接沦为上一代产品，发布24小时，神话级Claude 5光速登顶！不仅创下AI史上最大分差纪录，更将GPT-5.5直接斩落马下 ，从答题到落地执行，AI 好评投诉比提升 30.6%，告别中途翻车，AI 竞争下半场：不再比拼分数，任务完成度与可靠性成核心#AI #Claude #Fable #ai #GPT @拿幸·AI启示录 3天前,2026-06-12,813,,,
douyin,Anthropic 最强模型 Fable 5 才发布几天就被紧急下线！很多人关注 Mythos， 却忽略了更大的信号：当一个模型太强大可能会有意想不到的结果 #Anthropic #Fable5 #AI模型 #AGI #AI竞争,https://www.douyin.com/video/7650713874543367077,硅谷E老师,00:32 121 Anthropic 最强模型 Fable 5 才发布几天就被紧急下线！很多人关注 Mythos， 却忽略了更大的信号：当一个模型太强大可能会有意想不到的结果 #Anthropic #Fable5 #AI模型 #AGI #AI竞争 @硅谷E老师 2天前,2026-06-13,121,,,
douyin,最强AI发布按秒收钱，普通人刚拉近的差距又要被拉开 #claude #fable5 #大模型 #科技改变生活 #AI新星计划,https://www.douyin.com/video/7649710910956686634,朋克周,02:43 1.6万 最强AI发布按秒收钱，普通人刚拉近的差距又要被拉开 #claude #fable5 #大模型 #科技改变生活 #AI新星计划 @朋克周 4天前,2026-06-11,1.6万,,,
douyin,最强模型 Fable 5，为什么发布 3 天就被叫停?#ai知识科普 #ai新星计划 #waytoagi #ai知识#fable5,https://www.douyin.com/video/7651193679546721393,AI丸子蔡大发,01:55 44 最强模型 Fable 5，为什么发布 3 天就被叫停?#ai知识科普 #ai新星计划 #waytoagi #ai知识#fable5 @AI丸子蔡大发 22小时前,2026-06-15,44,,,
douyin,中转站的Fable 5囤货 所谓Token中转站给你的先进模型Token，很可能就是拿便宜模型顶替的。远离Tokens中转站，避免被坑 #人工智能 #中转站 #Token,https://www.douyin.com/video/7651152841574998643,AI卧龙凤雏,00:33 93 中转站的Fable 5囤货 所谓Token中转站给你的先进模型Token，很可能就是拿便宜模型顶替的。远离Tokens中转站，避免被坑 #人工智能 #中转站 #Token @AI卧龙凤雏 1天前,2026-06-14,93,,,
douyin,浅扒A社最新fable5大模型泄露的提示词 近日A社的大模型先发布后被强制下架 网络知名黑客直接开源出了cc的系统提示词 今天带大家一起拆解下 #LLM #claudecode #anthropic #fable5,https://www.douyin.com/video/7651187438060162346,Carl.,12:06 154 浅扒A社最新fable5大模型泄露的提示词 近日A社的大模型先发布后被强制下架 网络知名黑客直接开源出了cc的系统提示词 今天带大家一起拆解下 #LLM #claudecode #anthropic #fable5 @Carl. 22小时前,2026-06-15,154,,,
douyin,fable5 泄露了什么天机被封杀？ Claude 从不骂人 除非对方要求 #fable #AI #人工智能 扮演瘦子第38天#反套路生存法则,https://www.douyin.com/video/7651260288637020260,披萨张的远征,合集 03:50 23 fable5 泄露了什么天机被封杀？ Claude 从不骂人 除非对方要求 #fable #AI #人工智能 扮演瘦子第38天#反套路生存法则 @披萨张的远征 18小时前,2026-06-15,23,,,
douyin,美国政府出手，Anthropic 最强模型全面下架 Anthropic 刚推出史上最强模型 Fable 5，几天之内连出两刀： 第一刀，偷偷降智——不拒绝、不报错，悄悄让模型变笨，研究圈直接炸锅； 第二刀，美国政府一纸出口管制令，Fable 5 和 Mythos 5 被迫全面关停。 当 AI 强到这个程度，下一代模型该何去何从？能力、商业、信任、监管，四方第一次正面撞墙。 我是 CJ，前 Google 高级工程师，关注我，AI 路上不迷路。 #ai #fable5 #anthropic #人工智能,https://www.douyin.com/video/7651107000343907610,CJ和AI,合集 04:06 224 美国政府出手，Anthropic 最强模型全面下架 Anthropic 刚推出史上最强模型 Fable 5，几天之内连出两刀： 第一刀，偷偷降智——不拒绝、不报错，悄悄让模型变笨，研究圈直接炸锅； 第二刀，美国政府一纸出口管制令，Fable 5 和 Mythos 5 被迫全面关停。 当 AI 强到这个程度，下一代模型该何去何从？能力、商业、信任、监管，四方第一次正面撞墙。 我是 CJ，前 Google 高级工程师，关注我，AI 路上不迷路。 #ai #fable5 #anthropic #人工智能 @CJ和AI 1天前,2026-06-14,224,,,
douyin,Fable 5 全球下架第二天，国产开源直接掀桌 美国刚禁掉 Claude Fable 5。72 小时后，国产 GLM-5.2 直接 MIT 开源。中转站早就在用它冒充 Claude，用户分不出来。它现在唯一的破绽，是看不见图片。三分钟讲透。#GLM #Anthropic #国产大模型 #FableAI #ClaudeAPI,https://www.douyin.com/video/7651282761159888180,青云TOP,05:15 1 Fable 5 全球下架第二天，国产开源直接掀桌 美国刚禁掉 Claude Fable 5。72 小时后，国产 GLM-5.2 直接 MIT 开源。中转站早就在用它冒充 Claude，用户分不出来。它现在唯一的破绽，是看不见图片。三分钟讲透。#GLM #Anthropic #国产大模型 #FableAI #ClaudeAPI @青云TOP 7小时前,2026-06-15,1,,,
douyin,Fable 5为何被限，对国产大模型影响几何？,https://www.douyin.com/video/7651293875281186058,SEVEN调研纪要,40:09 31 Fable 5为何被限，对国产大模型影响几何？ @SEVEN调研纪要 16小时前,2026-06-15,31,,,
douyin,那个强到不敢发布的ai大模型终于来了 那个强到不敢发布的 ai大模型终于来了#ai#anthropic#claude#fable5#大模型,https://www.douyin.com/video/7650087236868892899,讲ai的老程,03:10 1968 那个强到不敢发布的ai大模型终于来了 那个强到不敢发布的 ai大模型终于来了#ai#anthropic#claude#fable5#大模型 @讲ai的老程 3天前,2026-06-12,1968,,,
douyin,Claude Fable5为何被限？对国产大模型影响如何？ #claude #fable5 #anthropic #智谱,https://www.douyin.com/video/7651251384930635059,时雨买方笔记,02:21 39 Claude Fable5为何被限？对国产大模型影响如何？ #claude #fable5 #anthropic #智谱 @时雨买方笔记 18小时前,2026-06-15,39,,,
douyin,一觉醒来Fable 5被禁止使用！ Faber 5 仅仅发布两天，就被禁止使用了。 今天美国政府引用了国家安全的权限，发布了一项出口管制的禁令，暂停任何外国居民，对Fable 5 和Mythos 5模型的使用！ 之前我还一直在担心模型的价格太贵会拉开大家的差距，在现在看来，其实我考虑的这个问题还太小。 价格可能都不是最核心的问题，在当前地缘政治的一个大的背景下，过于强大的模型，由于他能力边界的问题，导致科学也被加上了国界，这是一个非常不好的一个趋势。 也期盼中国国内的大模型会有更大的进步与发展！ #美国ai计划 #anthropic #fable5 #干货观点分享 #ai,https://www.douyin.com/video/7650800182712538546,Formless_清醒派,01:51 72 一觉醒来Fable 5被禁止使用！ Faber 5 仅仅发布两天，就被禁止使用了。 今天美国政府引用了国家安全的权限，发布了一项出口管制的禁令，暂停任何外国居民，对Fable 5 和Mythos 5模型的使用！ 之前我还一直在担心模型的价格太贵会拉开大家的差距，在现在看来，其实我考虑的这个问题还太小。 价格可能都不是最核心的问题，在当前地缘政治的一个大的背景下，过于强大的模型，由于他能力边界的问题，导致科学也被加上了国界，这是一个非常不好的一个趋势。 也期盼中国国内的大模型会有更大的进步与发展！ #美国ai计划 #anthropic #fable5 #干货观点分享 #ai @Formless_清醒派 2天前,2026-06-13,72,,,
douyin,第54集｜Fable5被叫停 Fable5上线不足72小时即被停用，表面原因是越狱风险，背后是美国以国家安全和出口管制介入前沿AI。事件意味着顶级模型不再只是商业产品，而成为战略资源，全球AI竞争进入国家级博弈。#AI #Fable5 #互联网 #claude #大模型,https://www.douyin.com/video/7650868302302635493,AI大杰克,合集 03:08 63 第54集｜Fable5被叫停 Fable5上线不足72小时即被停用，表面原因是越狱风险，背后是美国以国家安全和出口管制介入前沿AI。事件意味着顶级模型不再只是商业产品，而成为战略资源，全球AI竞争进入国家级博弈。#AI #Fable5 #互联网 #claude #大模型 @AI大杰克 1天前,2026-06-14,63,,,
douyin,Anthropic的Fable5模型因为过于强大，被美国政府封锁了。 #fable5 #claude #claudecode,https://www.douyin.com/video/7650780467939254143,煌哥Max AI,01:20 421 Anthropic的Fable5模型因为过于强大，被美国政府封锁了。 #fable5 #claude #claudecode @煌哥Max AI 2天前,2026-06-13,421,,,
douyin,Claude Fable5刚上线就被禁？聊聊这件事 刚火了72小时的Claude Fable5突然夭折了——美国政府以安全漏洞为由要求全球下架，这应该是AI领域目前最高级别的禁令了吧？ 最绝的是，不仅限制美国籍以外的人用，连Anthropic自己的外籍员工都不让用… Fable5到底有哪些值得关注的能力？这件事又会对AI发展产生什么影响？ #竞仪 #Anthropic#fable5禁用#mythos#AI安全监管,https://www.douyin.com/video/7650956256778175338,竞仪,04:29 41 Claude Fable5刚上线就被禁？聊聊这件事 刚火了72小时的Claude Fable5突然夭折了——美国政府以安全漏洞为由要求全球下架，这应该是AI领域目前最高级别的禁令了吧？ 最绝的是，不仅限制美国籍以外的人用，连Anthropic自己的外籍员工都不让用… Fable5到底有哪些值得关注的能力？这件事又会对AI发展产生什么影响？ #竞仪 #Anthropic#fable5禁用#mythos#AI安全监管 @竞仪 1天前,2026-06-14,41,,,
douyin,上线仅3天就下架！Claude 5被封杀的真相#Fable5 #Anthropic #Anthropic新模型被美封禁 #AI大模型 #AI,https://www.douyin.com/video/7651200667084744884,科技李岩,01:01 141 上线仅3天就下架！Claude 5被封杀的真相#Fable5 #Anthropic #Anthropic新模型被美封禁 #AI大模型 #AI @科技李岩 22小时前,2026-06-15,141,,,
douyin,上架三天就被叫停，Claude Fable 5 发布即遭限。 Anthropic 发布 Mythos 级旗舰模型 Fable 5，软件工程、科学推理等能力全面超越前代，复杂项目效率碾压人类团队。 然而上线仅三天就因国家安全原因被美国政府下令限制访问，连外籍员工都无法使用，前沿 AI 的开放边界再次引发行业争议。#人工智能 #Claude #Fable5 #Anthropic #大模型,https://www.douyin.com/video/7650747508741786930,Coo科技日记,合集 02:10 617 上架三天就被叫停，Claude Fable 5 发布即遭限。 Anthropic 发布 Mythos 级旗舰模型 Fable 5，软件工程、科学推理等能力全面超越前代，复杂项目效率碾压人类团队。 然而上线仅三天就因国家安全原因被美国政府下令限制访问，连外籍员工都无法使用，前沿 AI 的开放边界再次引发行业争议。#人工智能 #Claude #Fable5 #Anthropic #大模型 @Coo科技日记 1天前,2026-06-14,617,,,
douyin,号称最强ai大模型的fable5被攻破？ 仅仅存活3天就紧急下架 如何攻破的claude大模型？#claude下架 #fable5下架 #fable5 #攻破ai大模型 #黑客,https://www.douyin.com/video/7650732091537539978,cv君趣说AI（求关注～）,合集 00:35 39 号称最强ai大模型的fable5被攻破？ 仅仅存活3天就紧急下架 如何攻破的claude大模型？#claude下架 #fable5下架 #fable5 #攻破ai大模型 #黑客 @cv君趣说AI（求关注～） 2天前,2026-06-13,39,,,
douyin,Anthropic禁用自己最强的大模型Fable 5？ 这真是个魔幻的世界。#Anthropic #Fable5 #Fable5禁用 #青年创作者成长计划,https://www.douyin.com/video/7651161110837611812,欧拉欧拉的替身AI,00:54 22 Anthropic禁用自己最强的大模型Fable 5？ 这真是个魔幻的世界。#Anthropic #Fable5 #Fable5禁用 #青年创作者成长计划 @欧拉欧拉的替身AI 1天前,2026-06-14,22,,,
douyin,TOKEN一停，智商归零！ #fable 被禁,https://www.douyin.com/video/7651259585126689899,高速公路2.1,06:43 9 TOKEN一停，智商归零！ #fable 被禁 @高速公路2.1 18小时前,2026-06-15,9,,,
douyin,Fable5国产模型多久能追上？ 最保守也没超一年，啥时候我们能反向卡脖子#Fable5 #国产大模型 #AI编程 #何说八道 #Claudecode,https://www.douyin.com/video/7651113841686095202,何说八道,01:23 19 Fable5国产模型多久能追上？ 最保守也没超一年，啥时候我们能反向卡脖子#Fable5 #国产大模型 #AI编程 #何说八道 #Claudecode @何说八道 1天前,2026-06-14,19,,,
douyin,Fable5下架了 我血亏到姥姥家#中转站 #Fable5,https://www.douyin.com/video/7651292208226973169,智元,00:37 0 Fable5下架了 我血亏到姥姥家#中转站 #Fable5 @智元 16小时前,2026-06-15,0,,,
douyin,Fable5停服了，我感觉很可惜也很无力。,https://www.douyin.com/video/7650815142994140358,昱妃,01:37 97 Fable5停服了，我感觉很可惜也很无力。 @昱妃 1天前,2026-06-14,97,,,
douyin,#fable5 #fable5封禁 #claude,https://www.douyin.com/video/7650728411329182181,Jasper,03:30 401 #fable5 #fable5封禁 #claude @Jasper 2天前,2026-06-13,401,,,
douyin,一个AI厉害到被下架:Claude Fable 5 Claude Fable 5发布不到72小时就被下架，下架原因是因为他的推理能力太强了#claude #fable5 #claudefable5#ai新星计划,https://www.douyin.com/video/7650821627845325555,茂茂说AI,01:03 63 一个AI厉害到被下架:Claude Fable 5 Claude Fable 5发布不到72小时就被下架，下架原因是因为他的推理能力太强了#claude #fable5 #claudefable5#ai新星计划 @茂茂说AI 1天前,2026-06-14,63,,,
douyin,Fable5要上车么 新模型出来，很多人又开始焦虑：是不是又要学？是不是又要买？是不是不用最强模型就落后了？ 其实贵不贵还不是重点。重点是，90% 的人、90% 的任务，根本用不上最强模型。 写邮件、改 PPT、总结文章、查资料，用普通模型已经够了。顶级模型真正值钱的地方，是处理复杂编程、科研分析、战略规划、长文档推理这种“大活”。 不要拿博士端盘子，也不要拿服务员做科研。 #AI工具 #人工智能 #Claude #Fable5 #AI模型 #AI焦虑 #效率工具,https://www.douyin.com/video/7650671049259994422,童豪良,02:09 20 Fable5要上车么 新模型出来，很多人又开始焦虑：是不是又要学？是不是又要买？是不是不用最强模型就落后了？ 其实贵不贵还不是重点。重点是，90% 的人、90% 的任务，根本用不上最强模型。 写邮件、改 PPT、总结文章、查资料，用普通模型已经够了。顶级模型真正值钱的地方，是处理复杂编程、科研分析、战略规划、长文档推理这种“大活”。 不要拿博士端盘子，也不要拿服务员做科研。 #AI工具 #人工智能 #Claude #Fable5 #AI模型 #AI焦虑 #效率工具 @童豪良 2天前,2026-06-13,20,,,
douyin,美国 Fable 5 刚出来就引爆 AI 圈，但很快又因为访问限制引发争议。几乎同一时间，国产 GLM 5.2 Coding 发布，在编程能力和价格上都给了一个很硬的回应。 这不是说国产模型已经全面超越，而是说明一件事：当国外顶尖模型变得不稳定、不可控时，国产模型正在成为一个越来越现实的选择。 #ai模型 型 #人工智能,https://www.douyin.com/video/7651476452663151935,童豪良,01:35 11 美国 Fable 5 刚出来就引爆 AI 圈，但很快又因为访问限制引发争议。几乎同一时间，国产 GLM 5.2 Coding 发布，在编程能力和价格上都给了一个很硬的回应。 这不是说国产模型已经全面超越，而是说明一件事：当国外顶尖模型变得不稳定、不可控时，国产模型正在成为一个越来越现实的选择。 #ai模型 型 #人工智能 @童豪良 4小时前,2026-06-15,11,,,
douyin,Claude又把Fable 5紧急撤回了？ Fable 5刚用了2天，一纸禁令就直接不让用了#fable5 #claude #anthropic #ai工具 #ai智能体,https://www.douyin.com/video/7650741553261989139,AI樟榆树,00:53 1732 Claude又把Fable 5紧急撤回了？ Fable 5刚用了2天，一纸禁令就直接不让用了#fable5 #claude #anthropic #ai工具 #ai智能体 @AI樟榆树 2天前,2026-06-13,1732,,,
